Year,StockKeyLabel,FisheriesGuild,Purpose,F,SSB,fishingPressureDescription,stockSizeDescription,landings,catches,discards,AssessmentYear,Flim,Fpa,Bpa,Blim,FMSY,MSYBtrigger
2013,nep.fu.14,crustacean,Advice,6.006,487,F,UWTV_index,495,NA,38,2019,NA,NA,NA,NA,11,350
2014,nep.fu.14,crustacean,Advice,7.487,449,F,UWTV_index,679,NA,35,2019,NA,NA,NA,NA,11,350
2015,nep.fu.14,crustacean,Advice,2.881,591,F,UWTV_index,378,NA,18,2019,NA,NA,NA,NA,11,350
2016,nep.fu.14,crustacean,Advice,3.857,430,F,UWTV_index,237,NA,20,2019,NA,NA,NA,NA,11,350
2017,nep.fu.14,crustacean,Advice,2.879,580,F,UWTV_index,265,NA,28,2019,NA,NA,NA,NA,11,350
2018,nep.fu.14,crustacean,Advice,2.554,514,F,UWTV_index,263,NA,9,2019,NA,NA,NA,NA,11,350
2019,nep.fu.14,crustacean,Advice,NA,399,F,UWTV_index,NA,NA,NA,2019,NA,NA,NA,NA,11,350
1960,nep.fu.15,crustacean,Advice,NA,NA,Frel,UWTV_index,392,NA,0,2019,NA,NA,NA,NA,18.2,3000
1961,nep.fu.15,crustacean,Advice,NA,NA,Frel,UWTV_index,1780,NA,0,2019,NA,NA,NA,NA,18.2,3000
1962,nep.fu.15,crustacean,Advice,NA,NA,Frel,UWTV_index,1759,NA,0,2019,NA,NA,NA,NA,18.2,3000
1963,nep.fu.15,crustacean,Advice,NA,NA,Frel,UWTV_index,2837,NA,0,2019,NA,NA,NA,NA,18.2,3000
1964,nep.fu.15,crustacean,Advice,NA,NA,Frel,UWTV_index,2477,NA,0,2019,NA,NA,NA,NA,18.2,3000
1965,nep.fu.15,crustacean,Advice,NA,NA,Frel,UWTV_index,2064,NA,0,2019,NA,NA,NA,NA,18.2,3000
1966,nep.fu.15,crustacean,Advice,NA,NA,Frel,UWTV_index,2567,NA,0,2019,NA,NA,NA,NA,18.2,3000
1967,nep.fu.15,crustacean,Advice,NA,NA,Frel,UWTV_index,4014,NA,0,2019,NA,NA,NA,NA,18.2,3000
1968,nep.fu.15,crustacean,Advice,NA,NA,Frel,UWTV_index,3929,NA,0,2019,NA,NA,NA,NA,18.2,3000
1969,nep.fu.15,crustacean,Advice,NA,NA,Frel,UWTV_index,4586,NA,0,2019,NA,NA,NA,NA,18.2,3000
1970,nep.fu.15,crustacean,Advice,NA,NA,Frel,UWTV_index,4942,NA,0,2019,NA,NA,NA,NA,18.2,3000
1971,nep.fu.15,crustacean,Advice,NA,NA,Frel,UWTV_index,4889,NA,0,2019,NA,NA,NA,NA,18.2,3000
1972,nep.fu.15,crustacean,Advice,NA,NA,Frel,UWTV_index,5731,NA,0,2019,NA,NA,NA,NA,18.2,3000
1973,nep.fu.15,crustacean,Advice,NA,NA,Frel,UWTV_index,5894,NA,0,2019,NA,NA,NA,NA,18.2,3000
1974,nep.fu.15,crustacean,Advice,NA,NA,Frel,UWTV_index,3671,NA,0,2019,NA,NA,NA,NA,18.2,3000
1975,nep.fu.15,crustacean,Advice,NA,NA,Frel,UWTV_index,5074,NA,0,2019,NA,NA,NA,NA,18.2,3000
1976,nep.fu.15,crustacean,Advice,NA,NA,Frel,UWTV_index,5603,NA,0,2019,NA,NA,NA,NA,18.2,3000
1977,nep.fu.15,crustacean,Advice,NA,NA,Frel,UWTV_index,6514,NA,0,2019,NA,NA,NA,NA,18.2,3000
1978,nep.fu.15,crustacean,Advice,NA,NA,Frel,UWTV_index,7296,NA,0,2019,NA,NA,NA,NA,18.2,3000
1979,nep.fu.15,crustacean,Advice,NA,NA,Frel,UWTV_index,8948,NA,0,2019,NA,NA,NA,NA,18.2,3000
1980,nep.fu.15,crustacean,Advice,NA,NA,Frel,UWTV_index,4578,NA,0,2019,NA,NA,NA,NA,18.2,3000
1981,nep.fu.15,crustacean,Advice,NA,NA,Frel,UWTV_index,7249,NA,0,2019,NA,NA,NA,NA,18.2,3000
1982,nep.fu.15,crustacean,Advice,NA,NA,Frel,UWTV_index,9315,NA,0,2019,NA,NA,NA,NA,18.2,3000
1983,nep.fu.15,crustacean,Advice,NA,NA,Frel,UWTV_index,9448,NA,0,2019,NA,NA,NA,NA,18.2,3000
1984,nep.fu.15,crustacean,Advice,NA,NA,Frel,UWTV_index,7760,NA,0,2019,NA,NA,NA,NA,18.2,3000
1985,nep.fu.15,crustacean,Advice,NA,NA,Frel,UWTV_index,6901,NA,0,2019,NA,NA,NA,NA,18.2,3000
1986,nep.fu.15,crustacean,Advice,NA,NA,Frel,UWTV_index,9978,NA,1680,2019,NA,NA,NA,NA,18.2,3000
1987,nep.fu.15,crustacean,Advice,NA,NA,Frel,UWTV_index,9753,NA,1608,2019,NA,NA,NA,NA,18.2,3000
1988,nep.fu.15,crustacean,Advice,NA,NA,Frel,UWTV_index,8586,NA,639,2019,NA,NA,NA,NA,18.2,3000
1989,nep.fu.15,crustacean,Advice,NA,NA,Frel,UWTV_index,8147,NA,673,2019,NA,NA,NA,NA,18.2,3000
1990,nep.fu.15,crustacean,Advice,NA,NA,Frel,UWTV_index,8308,NA,276,2019,NA,NA,NA,NA,18.2,3000
1991,nep.fu.15,crustacean,Advice,NA,NA,Frel,UWTV_index,9566,NA,345,2019,NA,NA,NA,NA,18.2,3000
1992,nep.fu.15,crustacean,Advice,NA,NA,Frel,UWTV_index,7547,NA,1079,2019,NA,NA,NA,NA,18.2,3000
1993,nep.fu.15,crustacean,Advice,NA,NA,Frel,UWTV_index,8102,NA,1622,2019,NA,NA,NA,NA,18.2,3000
1994,nep.fu.15,crustacean,Advice,NA,NA,Frel,UWTV_index,7606,NA,1185,2019,NA,NA,NA,NA,18.2,3000
1995,nep.fu.15,crustacean,Advice,NA,NA,Frel,UWTV_index,7796,NA,1724,2019,NA,NA,NA,NA,18.2,3000
1996,nep.fu.15,crustacean,Advice,NA,NA,Frel,UWTV_index,7247,NA,1202,2019,NA,NA,NA,NA,18.2,3000
1997,nep.fu.15,crustacean,Advice,NA,NA,Frel,UWTV_index,9971,NA,1330,2019,NA,NA,NA,NA,18.2,3000
1998,nep.fu.15,crustacean,Advice,NA,NA,Frel,UWTV_index,9128,NA,1560,2019,NA,NA,NA,NA,18.2,3000
1999,nep.fu.15,crustacean,Advice,NA,NA,Frel,UWTV_index,10780,NA,2913,2019,NA,NA,NA,NA,18.2,3000
2000,nep.fu.15,crustacean,Advice,NA,NA,Frel,UWTV_index,8370,NA,2293,2019,NA,NA,NA,NA,18.2,3000
2001,nep.fu.15,crustacean,Advice,NA,NA,Frel,UWTV_index,7438,NA,2112,2019,NA,NA,NA,NA,18.2,3000
2002,nep.fu.15,crustacean,Advice,NA,NA,Frel,UWTV_index,6792,NA,1732,2019,NA,NA,NA,NA,18.2,3000
2003,nep.fu.15,crustacean,Advice,12.138,5485,Frel,UWTV_index,7052,NA,2659,2019,NA,NA,NA,NA,18.2,3000
2004,nep.fu.15,crustacean,Advice,11.032,5547,Frel,UWTV_index,7267,NA,1993,2019,NA,NA,NA,NA,18.2,3000
2005,nep.fu.15,crustacean,Advice,8.6,5673,Frel,UWTV_index,6530,NA,1412,2019,NA,NA,NA,NA,18.2,3000
2006,nep.fu.15,crustacean,Advice,12.985,5402,Frel,UWTV_index,7534,NA,2285,2019,NA,NA,NA,NA,18.2,3000
2007,nep.fu.15,crustacean,Advice,16.47,5150,Frel,UWTV_index,8424,NA,3246,2019,NA,NA,NA,NA,18.2,3000
2008,nep.fu.15,crustacean,Advice,21.618,4288,Frel,UWTV_index,10478,NA,1421,2019,NA,NA,NA,NA,18.2,3000
2009,nep.fu.15,crustacean,Advice,18.778,4623,Frel,UWTV_index,9199,NA,2934,2019,NA,NA,NA,NA,18.2,3000
2010,nep.fu.15,crustacean,Advice,14.697,4990,Frel,UWTV_index,8963,NA,1539,2019,NA,NA,NA,NA,18.2,3000
2011,nep.fu.15,crustacean,Advice,19.353,4871,Frel,UWTV_index,10162,NA,2683,2019,NA,NA,NA,NA,18.2,3000
2012,nep.fu.15,crustacean,Advice,19.815,5062,Frel,UWTV_index,10529,NA,1871,2019,NA,NA,NA,NA,18.2,3000
2013,nep.fu.15,crustacean,Advice,20.126,4310,Frel,UWTV_index,8672,NA,1590,2019,NA,NA,NA,NA,18.2,3000
2014,nep.fu.15,crustacean,Advice,17.83,4593,Frel,UWTV_index,8613,NA,1418,2019,NA,NA,NA,NA,18.2,3000
2015,nep.fu.15,crustacean,Advice,19.945,4373,Frel,UWTV_index,8643,NA,2228,2019,NA,NA,NA,NA,18.2,3000
2016,nep.fu.15,crustacean,Advice,15.426,5076,Frel,UWTV_index,7324,NA,1939,2019,NA,NA,NA,NA,18.2,3000
2017,nep.fu.15,crustacean,Advice,10.623,5330,Frel,UWTV_index,6150,NA,1222,2019,NA,NA,NA,NA,18.2,3000
2018,nep.fu.15,crustacean,Advice,10.01,4865,Frel,UWTV_index,5756,NA,1231,2019,NA,NA,NA,NA,18.2,3000
2019,nep.fu.15,crustacean,Advice,NA,4404,Frel,UWTV_index,NA,NA,NA,2019,NA,NA,NA,NA,18.2,3000
1979,nep.fu.16,crustacean,Advice,NA,NA,Frel,UWTV_index,2269,NA,NA,2019,NA,NA,NA,NA,6.2,NA
1980,nep.fu.16,crustacean,Advice,NA,NA,Frel,UWTV_index,2925,NA,NA,2019,NA,NA,NA,NA,6.2,NA
1981,nep.fu.16,crustacean,Advice,NA,NA,Frel,UWTV_index,3381,NA,NA,2019,NA,NA,NA,NA,6.2,NA
1982,nep.fu.16,crustacean,Advice,NA,NA,Frel,UWTV_index,4289,NA,NA,2019,NA,NA,NA,NA,6.2,NA
1983,nep.fu.16,crustacean,Advice,NA,NA,Frel,UWTV_index,3426,NA,NA,2019,NA,NA,NA,NA,6.2,NA
1984,nep.fu.16,crustacean,Advice,NA,NA,Frel,UWTV_index,3571,NA,NA,2019,NA,NA,NA,NA,6.2,NA
1985,nep.fu.16,crustacean,Advice,NA,NA,Frel,UWTV_index,3919,NA,NA,2019,NA,NA,NA,NA,6.2,NA
1986,nep.fu.16,crustacean,Advice,NA,NA,Frel,UWTV_index,2591,NA,NA,2019,NA,NA,NA,NA,6.2,NA
1987,nep.fu.16,crustacean,Advice,NA,NA,Frel,UWTV_index,2499,NA,NA,2019,NA,NA,NA,NA,6.2,NA
1988,nep.fu.16,crustacean,Advice,NA,NA,Frel,UWTV_index,2375,NA,NA,2019,NA,NA,NA,NA,6.2,NA
1989,nep.fu.16,crustacean,Advice,NA,NA,Frel,UWTV_index,2115,NA,NA,2019,NA,NA,NA,NA,6.2,NA
1990,nep.fu.16,crustacean,Advice,NA,NA,Frel,UWTV_index,1895,NA,NA,2019,NA,NA,NA,NA,6.2,NA
1991,nep.fu.16,crustacean,Advice,NA,NA,Frel,UWTV_index,1640,NA,NA,2019,NA,NA,NA,NA,6.2,NA
1992,nep.fu.16,crustacean,Advice,NA,NA,Frel,UWTV_index,2015,NA,NA,2019,NA,NA,NA,NA,6.2,NA
1993,nep.fu.16,crustacean,Advice,NA,NA,Frel,UWTV_index,1857,NA,NA,2019,NA,NA,NA,NA,6.2,NA
1994,nep.fu.16,crustacean,Advice,NA,NA,Frel,UWTV_index,2512,NA,NA,2019,NA,NA,NA,NA,6.2,NA
1995,nep.fu.16,crustacean,Advice,NA,NA,Frel,UWTV_index,2936,NA,NA,2019,NA,NA,NA,NA,6.2,NA
1996,nep.fu.16,crustacean,Advice,NA,NA,Frel,UWTV_index,2230,NA,NA,2019,NA,NA,NA,NA,6.2,NA
1997,nep.fu.16,crustacean,Advice,NA,NA,Frel,UWTV_index,2409,NA,NA,2019,NA,NA,NA,NA,6.2,NA
1998,nep.fu.16,crustacean,Advice,NA,NA,Frel,UWTV_index,2155,NA,NA,2019,NA,NA,NA,NA,6.2,NA
1999,nep.fu.16,crustacean,Advice,NA,NA,Frel,UWTV_index,2290,NA,NA,2019,NA,NA,NA,NA,6.2,NA
2000,nep.fu.16,crustacean,Advice,NA,NA,Frel,UWTV_index,910,NA,NA,2019,NA,NA,NA,NA,6.2,NA
2001,nep.fu.16,crustacean,Advice,NA,NA,Frel,UWTV_index,1222,NA,NA,2019,NA,NA,NA,NA,6.2,NA
2002,nep.fu.16,crustacean,Advice,NA,NA,Frel,UWTV_index,1327,NA,NA,2019,NA,NA,NA,NA,6.2,NA
2003,nep.fu.16,crustacean,Advice,NA,NA,Frel,UWTV_index,1064,NA,NA,2019,NA,NA,NA,NA,6.2,NA
2004,nep.fu.16,crustacean,Advice,NA,NA,Frel,UWTV_index,1406,NA,NA,2019,NA,NA,NA,NA,6.2,NA
2005,nep.fu.16,crustacean,Advice,NA,NA,Frel,UWTV_index,2197,NA,NA,2019,NA,NA,NA,NA,6.2,NA
2006,nep.fu.16,crustacean,Advice,NA,NA,Frel,UWTV_index,2185,NA,NA,2019,NA,NA,NA,NA,6.2,NA
2007,nep.fu.16,crustacean,Advice,NA,NA,Frel,UWTV_index,2074,NA,NA,2019,NA,NA,NA,NA,6.2,NA
2008,nep.fu.16,crustacean,Advice,NA,NA,Frel,UWTV_index,1000,NA,NA,2019,NA,NA,NA,NA,6.2,NA
2009,nep.fu.16,crustacean,Advice,NA,NA,Frel,UWTV_index,879,NA,NA,2019,NA,NA,NA,NA,6.2,NA
2010,nep.fu.16,crustacean,Advice,NA,NA,Frel,UWTV_index,922,NA,NA,2019,NA,NA,NA,NA,6.2,NA
2011,nep.fu.16,crustacean,Advice,NA,NA,Frel,UWTV_index,1278,NA,NA,2019,NA,NA,NA,NA,6.2,NA
2012,nep.fu.16,crustacean,Advice,3.173,787,Frel,UWTV_index,1258,NA,NA,2019,NA,NA,NA,NA,6.2,NA
2013,nep.fu.16,crustacean,Advice,2.583,768,Frel,UWTV_index,1141,NA,NA,2019,NA,NA,NA,NA,6.2,NA
2014,nep.fu.16,crustacean,Advice,2.403,722,Frel,UWTV_index,1189,NA,NA,2019,NA,NA,NA,NA,6.2,NA
2015,nep.fu.16,crustacean,Advice,3.262,NA,Frel,UWTV_index,1394,NA,NA,2019,NA,NA,NA,NA,6.2,NA
2016,nep.fu.16,crustacean,Advice,5.584,958,Frel,UWTV_index,2154,NA,NA,2019,NA,NA,NA,NA,6.2,NA
2017,nep.fu.16,crustacean,Advice,9.993,850,Frel,UWTV_index,2632,NA,NA,2019,NA,NA,NA,NA,6.2,NA
2018,nep.fu.16,crustacean,Advice,5.928,1117,Frel,UWTV_index,2751,NA,NA,2019,NA,NA,NA,NA,6.2,NA
2019,nep.fu.16,crustacean,Advice,NA,1010,Frel,UWTV_index,NA,NA,NA,2019,NA,NA,NA,NA,6.2,NA
1974,nep.fu.17,crustacean,Advice,NA,NA,Frel,UWTV_index,477,NA,NA,2019,NA,NA,NA,NA,8.5,540
1975,nep.fu.17,crustacean,Advice,NA,NA,Frel,UWTV_index,822,NA,NA,2019,NA,NA,NA,NA,8.5,540
1976,nep.fu.17,crustacean,Advice,NA,NA,Frel,UWTV_index,131,NA,NA,2019,NA,NA,NA,NA,8.5,540
1977,nep.fu.17,crustacean,Advice,NA,NA,Frel,UWTV_index,272,NA,NA,2019,NA,NA,NA,NA,8.5,540
1978,nep.fu.17,crustacean,Advice,NA,NA,Frel,UWTV_index,481,NA,NA,2019,NA,NA,NA,NA,8.5,540
1979,nep.fu.17,crustacean,Advice,NA,NA,Frel,UWTV_index,452,NA,NA,2019,NA,NA,NA,NA,8.5,540
1980,nep.fu.17,crustacean,Advice,NA,NA,Frel,UWTV_index,442,NA,NA,2019,NA,NA,NA,NA,8.5,540
1981,nep.fu.17,crustacean,Advice,NA,NA,Frel,UWTV_index,414,NA,NA,2019,NA,NA,NA,NA,8.5,540
1982,nep.fu.17,crustacean,Advice,NA,NA,Frel,UWTV_index,210,NA,NA,2019,NA,NA,NA,NA,8.5,540
1983,nep.fu.17,crustacean,Advice,NA,NA,Frel,UWTV_index,131,NA,NA,2019,NA,NA,NA,NA,8.5,540
1984,nep.fu.17,crustacean,Advice,NA,NA,Frel,UWTV_index,324,NA,NA,2019,NA,NA,NA,NA,8.5,540
1985,nep.fu.17,crustacean,Advice,NA,NA,Frel,UWTV_index,207,NA,NA,2019,NA,NA,NA,NA,8.5,540
1986,nep.fu.17,crustacean,Advice,NA,NA,Frel,UWTV_index,148,NA,NA,2019,NA,NA,NA,NA,8.5,540
1987,nep.fu.17,crustacean,Advice,NA,NA,Frel,UWTV_index,62,NA,NA,2019,NA,NA,NA,NA,8.5,540
1988,nep.fu.17,crustacean,Advice,NA,NA,Frel,UWTV_index,828,NA,NA,2019,NA,NA,NA,NA,8.5,540
1989,nep.fu.17,crustacean,Advice,NA,NA,Frel,UWTV_index,347,NA,NA,2019,NA,NA,NA,NA,8.5,540
1990,nep.fu.17,crustacean,Advice,NA,NA,Frel,UWTV_index,519,NA,NA,2019,NA,NA,NA,NA,8.5,540
1991,nep.fu.17,crustacean,Advice,NA,NA,Frel,UWTV_index,410,NA,NA,2019,NA,NA,NA,NA,8.5,540
1992,nep.fu.17,crustacean,Advice,NA,NA,Frel,UWTV_index,374,NA,NA,2019,NA,NA,NA,NA,8.5,540
1993,nep.fu.17,crustacean,Advice,NA,NA,Frel,UWTV_index,372,NA,NA,2019,NA,NA,NA,NA,8.5,540
1994,nep.fu.17,crustacean,Advice,NA,NA,Frel,UWTV_index,729,NA,NA,2019,NA,NA,NA,NA,8.5,540
1995,nep.fu.17,crustacean,Advice,NA,NA,Frel,UWTV_index,867,NA,NA,2019,NA,NA,NA,NA,8.5,540
1996,nep.fu.17,crustacean,Advice,NA,NA,Frel,UWTV_index,528,NA,NA,2019,NA,NA,NA,NA,8.5,540
1997,nep.fu.17,crustacean,Advice,NA,NA,Frel,UWTV_index,841,NA,NA,2019,NA,NA,NA,NA,8.5,540
1998,nep.fu.17,crustacean,Advice,NA,NA,Frel,UWTV_index,1410,NA,NA,2019,NA,NA,NA,NA,8.5,540
1999,nep.fu.17,crustacean,Advice,NA,NA,Frel,UWTV_index,1140,NA,NA,2019,NA,NA,NA,NA,8.5,540
2000,nep.fu.17,crustacean,Advice,NA,NA,Frel,UWTV_index,880,NA,NA,2019,NA,NA,NA,NA,8.5,540
2001,nep.fu.17,crustacean,Advice,NA,NA,Frel,UWTV_index,913,NA,NA,2019,NA,NA,NA,NA,8.5,540
2002,nep.fu.17,crustacean,Advice,6.338,1070,Frel,UWTV_index,1152,NA,192,2019,NA,NA,NA,NA,8.5,540
2003,nep.fu.17,crustacean,Advice,4.637,1246,Frel,UWTV_index,933,NA,183,2019,NA,NA,NA,NA,8.5,540
2004,nep.fu.17,crustacean,Advice,2.667,1410,Frel,UWTV_index,525,NA,112,2019,NA,NA,NA,NA,8.5,540
2005,nep.fu.17,crustacean,Advice,5.238,1092,Frel,UWTV_index,778,NA,182,2019,NA,NA,NA,NA,8.5,540
2006,nep.fu.17,crustacean,Advice,7.898,627,Frel,UWTV_index,636,NA,NA,2019,NA,NA,NA,NA,8.5,540
2007,nep.fu.17,crustacean,Advice,6.23,920,Frel,UWTV_index,913,NA,NA,2019,NA,NA,NA,NA,8.5,540
2008,nep.fu.17,crustacean,Advice,11.959,541,Frel,UWTV_index,1057,NA,248,2019,NA,NA,NA,NA,8.5,540
2009,nep.fu.17,crustacean,Advice,4.607,696,Frel,UWTV_index,626,NA,129,2019,NA,NA,NA,NA,8.5,540
2010,nep.fu.17,crustacean,Advice,5.552,879,Frel,UWTV_index,939,NA,224,2019,NA,NA,NA,NA,8.5,540
2011,nep.fu.17,crustacean,Advice,5.706,672,Frel,UWTV_index,659,NA,92,2019,NA,NA,NA,NA,8.5,540
2012,nep.fu.17,crustacean,Advice,14.371,468,Frel,UWTV_index,1246,NA,86,2019,NA,NA,NA,NA,8.5,540
2013,nep.fu.17,crustacean,Advice,15.655,441,Frel,UWTV_index,1295,NA,129,2019,NA,NA,NA,NA,8.5,540
2014,nep.fu.17,crustacean,Advice,9.832,383,Frel,UWTV_index,766,NA,48,2019,NA,NA,NA,NA,8.5,540
2015,nep.fu.17,crustacean,Advice,3.404,556,Frel,UWTV_index,370,NA,15,2019,NA,NA,NA,NA,8.5,540
2016,nep.fu.17,crustacean,Advice,9.235,379,Frel,UWTV_index,641,NA,69,2019,NA,NA,NA,NA,8.5,540
2017,nep.fu.17,crustacean,Advice,3.957,404,Frel,UWTV_index,295,NA,38,2019,NA,NA,NA,NA,8.5,540
2018,nep.fu.17,crustacean,Advice,5.4,554,Frel,UWTV_index,536,NA,106,2019,NA,NA,NA,NA,8.5,540
2019,nep.fu.17,crustacean,Advice,NA,493,Frel,UWTV_index,NA,NA,NA,2019,NA,NA,NA,NA,8.5,540
1978,nep.fu.19,crustacean,Advice,NA,NA,Frel,UWTV_index,NA,NA,NA,2019,NA,NA,NA,NA,9.3,430
1979,nep.fu.19,crustacean,Advice,NA,NA,Frel,UWTV_index,NA,NA,NA,2019,NA,NA,NA,NA,9.3,430
1980,nep.fu.19,crustacean,Advice,NA,NA,Frel,UWTV_index,NA,NA,NA,2019,NA,NA,NA,NA,9.3,430
1981,nep.fu.19,crustacean,Advice,NA,NA,Frel,UWTV_index,NA,NA,NA,2019,NA,NA,NA,NA,9.3,430
1982,nep.fu.19,crustacean,Advice,NA,NA,Frel,UWTV_index,NA,NA,NA,2019,NA,NA,NA,NA,9.3,430
1983,nep.fu.19,crustacean,Advice,NA,NA,Frel,UWTV_index,NA,NA,NA,2019,NA,NA,NA,NA,9.3,430
1984,nep.fu.19,crustacean,Advice,NA,NA,Frel,UWTV_index,NA,NA,NA,2019,NA,NA,NA,NA,9.3,430
1985,nep.fu.19,crustacean,Advice,NA,NA,Frel,UWTV_index,NA,NA,NA,2019,NA,NA,NA,NA,9.3,430
1986,nep.fu.19,crustacean,Advice,NA,NA,Frel,UWTV_index,NA,NA,NA,2019,NA,NA,NA,NA,9.3,430
1987,nep.fu.19,crustacean,Advice,NA,NA,Frel,UWTV_index,NA,NA,NA,2019,NA,NA,NA,NA,9.3,430
1988,nep.fu.19,crustacean,Advice,NA,NA,Frel,UWTV_index,NA,NA,NA,2019,NA,NA,NA,NA,9.3,430
1989,nep.fu.19,crustacean,Advice,NA,NA,Frel,UWTV_index,899,NA,NA,2019,NA,NA,NA,NA,9.3,430
1990,nep.fu.19,crustacean,Advice,NA,NA,Frel,UWTV_index,754,NA,NA,2019,NA,NA,NA,NA,9.3,430
1991,nep.fu.19,crustacean,Advice,NA,NA,Frel,UWTV_index,1077,NA,NA,2019,NA,NA,NA,NA,9.3,430
1992,nep.fu.19,crustacean,Advice,NA,NA,Frel,UWTV_index,888,NA,NA,2019,NA,NA,NA,NA,9.3,430
1993,nep.fu.19,crustacean,Advice,NA,NA,Frel,UWTV_index,905,NA,NA,2019,NA,NA,NA,NA,9.3,430
1994,nep.fu.19,crustacean,Advice,NA,NA,Frel,UWTV_index,390,NA,NA,2019,NA,NA,NA,NA,9.3,430
1995,nep.fu.19,crustacean,Advice,NA,NA,Frel,UWTV_index,694,NA,NA,2019,NA,NA,NA,NA,9.3,430
1996,nep.fu.19,crustacean,Advice,NA,NA,Frel,UWTV_index,888,NA,NA,2019,NA,NA,NA,NA,9.3,430
1997,nep.fu.19,crustacean,Advice,NA,NA,Frel,UWTV_index,756,NA,NA,2019,NA,NA,NA,NA,9.3,430
1998,nep.fu.19,crustacean,Advice,NA,NA,Frel,UWTV_index,827,NA,NA,2019,NA,NA,NA,NA,9.3,430
1999,nep.fu.19,crustacean,Advice,NA,NA,Frel,UWTV_index,579,NA,NA,2019,NA,NA,NA,NA,9.3,430
2000,nep.fu.19,crustacean,Advice,NA,NA,Frel,UWTV_index,696,NA,NA,2019,NA,NA,NA,NA,9.3,430
2001,nep.fu.19,crustacean,Advice,NA,NA,Frel,UWTV_index,815,NA,NA,2019,NA,NA,NA,NA,9.3,430
2002,nep.fu.19,crustacean,Advice,NA,NA,Frel,UWTV_index,1318,NA,NA,2019,NA,NA,NA,NA,9.3,430
2003,nep.fu.19,crustacean,Advice,NA,NA,Frel,UWTV_index,1240,NA,NA,2019,NA,NA,NA,NA,9.3,430
2004,nep.fu.19,crustacean,Advice,NA,NA,Frel,UWTV_index,1074,NA,NA,2019,NA,NA,NA,NA,9.3,430
2005,nep.fu.19,crustacean,Advice,NA,NA,Frel,UWTV_index,712,NA,NA,2019,NA,NA,NA,NA,9.3,430
2006,nep.fu.19,crustacean,Advice,NA,NA,Frel,UWTV_index,741,NA,37,2019,NA,NA,NA,NA,9.3,430
2007,nep.fu.19,crustacean,Advice,NA,NA,Frel,UWTV_index,957,NA,26,2019,NA,NA,NA,NA,9.3,430
2008,nep.fu.19,crustacean,Advice,NA,NA,Frel,UWTV_index,851,NA,105,2019,NA,NA,NA,NA,9.3,430
2009,nep.fu.19,crustacean,Advice,NA,NA,Frel,UWTV_index,868,NA,269,2019,NA,NA,NA,NA,9.3,430
2010,nep.fu.19,crustacean,Advice,NA,NA,Frel,UWTV_index,687,NA,257,2019,NA,NA,NA,NA,9.3,430
2011,nep.fu.19,crustacean,Advice,7.531,780,Frel,UWTV_index,643,NA,409,2019,NA,NA,NA,NA,9.3,430
2012,nep.fu.19,crustacean,Advice,10.135,725,Frel,UWTV_index,849,NA,473,2019,NA,NA,NA,NA,9.3,430
2013,nep.fu.19,crustacean,Advice,11.671,487,Frel,UWTV_index,794,NA,436,2019,NA,NA,NA,NA,9.3,430
2014,nep.fu.19,crustacean,Advice,3.917,636,Frel,UWTV_index,468,NA,161,2019,NA,NA,NA,NA,9.3,430
2015,nep.fu.19,crustacean,Advice,5.365,482,Frel,UWTV_index,507,NA,167,2019,NA,NA,NA,NA,9.3,430
2016,nep.fu.19,crustacean,Advice,7.504,399,Frel,UWTV_index,590,NA,193,2019,NA,NA,NA,NA,9.3,430
2017,nep.fu.19,crustacean,Advice,4.367,499,Frel,UWTV_index,420,NA,139,2019,NA,NA,NA,NA,9.3,430
2018,nep.fu.19,crustacean,Advice,6.182,176,Frel,UWTV_index,219,NA,65,2019,NA,NA,NA,NA,9.3,430
2019,nep.fu.19,crustacean,Advice,NA,386,Frel,UWTV_index,NA,NA,NA,2019,NA,NA,NA,NA,9.3,430
1978,nep.fu.2021,crustacean,Advice,NA,NA,Frel,UWTV_index,NA,NA,NA,2019,NA,NA,NA,NA,6,NA
1979,nep.fu.2021,crustacean,Advice,NA,NA,Frel,UWTV_index,NA,NA,NA,2019,NA,NA,NA,NA,6,NA
1980,nep.fu.2021,crustacean,Advice,NA,NA,Frel,UWTV_index,NA,NA,NA,2019,NA,NA,NA,NA,6,NA
1981,nep.fu.2021,crustacean,Advice,NA,NA,Frel,UWTV_index,NA,NA,NA,2019,NA,NA,NA,NA,6,NA
1982,nep.fu.2021,crustacean,Advice,NA,NA,Frel,UWTV_index,NA,NA,NA,2019,NA,NA,NA,NA,6,NA
1983,nep.fu.2021,crustacean,Advice,NA,NA,Frel,UWTV_index,NA,NA,NA,2019,NA,NA,NA,NA,6,NA
1984,nep.fu.2021,crustacean,Advice,NA,NA,Frel,UWTV_index,NA,NA,NA,2019,NA,NA,NA,NA,6,NA
1985,nep.fu.2021,crustacean,Advice,NA,NA,Frel,UWTV_index,NA,NA,NA,2019,NA,NA,NA,NA,6,NA
1986,nep.fu.2021,crustacean,Advice,NA,NA,Frel,UWTV_index,NA,NA,NA,2019,NA,NA,NA,NA,6,NA
1987,nep.fu.2021,crustacean,Advice,NA,NA,Frel,UWTV_index,NA,NA,NA,2019,NA,NA,NA,NA,6,NA
1988,nep.fu.2021,crustacean,Advice,NA,NA,Frel,UWTV_index,NA,NA,NA,2019,NA,NA,NA,NA,6,NA
1989,nep.fu.2021,crustacean,Advice,NA,NA,Frel,UWTV_index,NA,NA,NA,2019,NA,NA,NA,NA,6,NA
